addressLine1;addressLine2;size;rooms;fee;price;soldDate;lat;lng
Skeppargatan 83;Nedre Gärdet, Stockholm;57;2.5;3118;4450000;2018-10-16T22:00:00.000Z;59.3433317;18.0904768
Albatrossvägen 209;Vendelsö, Stockholm;69.8;3;4994;1900000;2018-10-17T22:00:00.000Z;59.1747854;18.1749711
Idungatan 14, 5tr;Vasastan, Stockholm;83;3;2638;8100000;2018-10-16T22:00:00.000Z;59.3477778;18.04567
Sten Bergmans väg 55;Hammarbyhöjden, Stockholm;113;4;6144;6650000;2018-10-16T22:00:00.000Z;59.2964381;18.1056712
Katarina Bangata 61;Södermalm Sofia, Stockholm;32;1;1947;2860000;2018-10-17T22:00:00.000Z;59.3092734;18.087582
Karlbergsvägen 35 C;Vasastan, Stockholm;29;1;1208;3250000;2018-10-16T22:00:00.000Z;59.3421147;18.0398133
Runiusgatan 1, 1.5 tr;Kungsholmen - Fredhäll, Stockholm;74;2.5;3373;3950000;2018-10-17T22:00:00.000Z;59.3302842;18.00895
Evenemangsgatan 30, 17 TR;Arenastaden, Stockholm;83;4;5029;5350000;2018-10-16T22:00:00.000Z;59.3720642;17.9983293
Taxgatan 10, 3 tr;Norra Djurgårdsstaden, Stockholm;62;2;3600;4650000;2018-10-16T22:00:00.000Z;59.35807450000001;18.0876352
Svandammsvägen 10, 2 tr;Midsommarkransen, Stockholm;31;1;2293;2610000;2018-10-17T22:00:00.000Z;59.3018259;18.0142096
Björngårdsgatan 16, 3 tr;Södermalm - Mariatorget, Stockholm;54;2;2772;5250000;2018-10-16T22:00:00.000Z;59.31513700000001;18.0658249
Vikingavägen 3;Kvarnbergsplan, Stockholm;75;3;3939;3035000;2018-10-17T22:00:00.000Z;59.2408533;17.9946145
Bollmoravägen 64, bv;Tyresö Centrum, Stockholm;89.5;4;5420;2800000;2018-10-16T22:00:00.000Z;59.24524630000001;18.2299039
Lodstigen 2;Lina Hage, Södertälje;72.5;2;5149;1150000;2018-10-16T22:00:00.000Z;59.21031550000001;17.5920196
Valhallavägen 22 B, 3 tr;Östermalm, Stockholm;56;2;2973;4350000;2018-10-17T22:00:00.000Z;59.3481239;18.0628844
Liljeholmsvägen 8A;Liljeholmen, Stockholm;83;3;2212;6300000;2018-10-16T22:00:00.000Z;59.3129536;18.0287371
Hägerstensvägen 137;Aspudden, Stockholm;42;2;2605;3275000;2018-10-17T22:00:00.000Z;59.30535769999999;18.0007097
Tulegatan 70;Centrala Sundbyberg, Stockholm;53;2;3196;3300000;2018-10-16T22:00:00.000Z;59.3689219;17.9625143
Nybrogatan 19, 3 tr;Östermalm, Stockholm;143;5;4550;19500000;2018-10-16T22:00:00.000Z;59.3352387;18.0767468
Virkesvägen 19B, VÅN 7/8;Hammarby Sjöstad, Stockholm;106;4;5601;7375000;2018-10-17T22:00:00.000Z;59.3024674;18.0961271
Drejargatan 6, 1tr;Birkastan - Vasastan, Stockholm, Stockholm;31;1;1679;3175000;2018-10-16T22:00:00.000Z;59.3408647;18.0329691
Råckstavägen 25, 5tr;Råcksta, Stockholm;84;3;4509;2940000;2018-10-17T22:00:00.000Z;59.35667789999999;17.8888507
Starbovägen 39;Vällingby  Nälsta, Stockholm;98;4;4872;4200000;2018-10-16T22:00:00.000Z;59.3689007;17.8877987
Drevergatan 1B, 2 tr;Norra Djurgårdsstaden, Stockholm;108;4;5080;8150000;2018-10-16T22:00:00.000Z;59.3595908;18.0922392
Huvudstalundsvägen 8;Huvudsta/Västra Skogen, Stockholm;49;2;3352;2820000;2018-10-17T22:00:00.000Z;59.3541341;17.9997573
Bäckvägen 44, 2tr;Midsommarkransen/Hägerstensåsen, Stockholm;58;3;3546;3620000;2018-10-16T22:00:00.000Z;59.30343749999999;17.9998555
Torsgatan 56;Vasastan, Stockholm;27;1;960;2400000;2018-10-17T22:00:00.000Z;59.34313779999999;18.0364817
Örsvängen 3;Sundbyberg, Ör, Stockholm;77;3;3235;3260000;2018-10-16T22:00:00.000Z;59.37386890000001;17.9804905
Vickervägen 6 2tr;Hallunda-Norsborg, Stockholm;78.5;3;4895;2165000;2018-10-16T22:00:00.000Z;59.2475293;17.8213981
Trillans väg 36, 2 tr;Jarlaberg, Stockholm;94.5;4;5894;3350000;2018-10-17T22:00:00.000Z;59.31556879999999;18.1694759
Bellmansgatan 28, 1 tr; Stockholm;59;2;2683;5050000;2018-10-16T22:00:00.000Z;59.31777319999999;18.0658394
Tjurbergsgatan 34, 2tr;Stockholm, Stockholm;40;1;2277;3100000;2018-10-17T22:00:00.000Z;59.3106167;18.0722676
Tottvägen 4A, 1 tr;Gamla Råsunda, Stockholm;67;2;3172;4195000;2018-10-16T22:00:00.000Z;59.36540859999999;17.9959503
Kolonigatan 2;Mariekäll, Södertälje;36;1;2469;1330000;2018-10-16T22:00:00.000Z;59.18853839999999;17.6202839
Fendergatan 11;Hammarby Sjöstad, Stockholm;75;3;4977;4800000;2018-10-17T22:00:00.000Z;59.3082668;18.1049628
Storforsplan 3;Farsta Centrum, Stockholm;29;1;1635;1950000;2018-10-16T22:00:00.000Z;59.24223529999999;18.0930823
Pontonjärgatan 33, 4 tr;Nedre Kungsholmen, Stockholm;61;2;2680;6100000;2018-10-17T22:00:00.000Z;59.3290759;18.0309135
Villavägen 16, 2tr.;Stocksund, Stockholm;60;2;2438;3450000;2018-10-15T22:00:00.000Z;59.3825673;18.0630275
Siklöjevägen 7;Centrala Tyresö, Stockholm;58;2;3936;2520000;2018-10-16T22:00:00.000Z;59.24906259999999;18.2357242
Doktor Abelins gata 6, 4tr;Södermalm, Stockholm;36;1;1786;3030000;2018-10-16T22:00:00.000Z;59.3159556;18.054536
Stångåvägen 22, 2tr;Bagarmossen, Stockholm;54;2;3870;2420000;2018-10-17T22:00:00.000Z;59.2743382;18.1371177
Vetevägen 11;Hallunda, Stockholm;78.5;4;4381;2000000;2018-10-17T22:00:00.000Z;59.2467456;17.8250892
Gullmarsvägen 9, 1tr;Johanneshov/Gullmarsplan, Stockholm;73;3;2873;4710000;2018-10-16T22:00:00.000Z;59.298239;18.0779903
Rabattvägen 42, 4tr;Vällingby - Johannelund, Stockholm;59.5;2.5;3957;2250000;2018-10-15T22:00:00.000Z;59.3734719;17.846115
Tornslingan 30;Trångsund, Stockholm;30;1;2217;1575000;2018-10-16T22:00:00.000Z;59.23086009999999;18.1329421
Stövelvägen 5;Hägersten, Stockholm;93.7;4;5922;3195000;2018-10-16T22:00:00.000Z;59.2879572;18.0047021
Tvillingarnas Gata 313B;Brandbergen, Stockholm;38;2;3177;1595000;2018-10-17T22:00:00.000Z;59.1715452;18.1640314
Fleminggatan 62 A, 3tr;Kungsholmen, Stockholm;45;2;2083;3900000;2018-10-17T22:00:00.000Z;59.3350494;18.0290026
Skönviksvägen 331;Stureby, Stockholm;88;4;5258;4350000;2018-10-16T22:00:00.000Z;59.2736249;18.0529459
Sköntorpsvägen 111, 4 tr;Årsta, Stockholm;32;1.5;2226;2400000;2018-10-16T22:00:00.000Z;59.30076649999999;18.0505525
Yrkesvägen 3;Enskede, Stockholm;56;1.5;2678;2760000;2018-10-16T22:00:00.000Z;59.2862612;18.0907124
Herrgårdsvägen 34;Centrala Väsby, Upplands Väsby;74;3;4349;2300000;2018-10-15T22:00:00.000Z;59.5206868;17.9129845
Hantverkargatan 83, 5tr;Kungsholmen, Stockholm;107;4;2782;9425000;2018-10-17T22:00:00.000Z;59.33119490000001;18.0297509
Sagagatan 11;Skytteholm/Solna C, Stockholm;57;2;3278;3485000;2018-10-17T22:00:00.000Z;59.3568649;18.0006826
Drejargatan 8;Birkastan, Stockholm;67;3;2432;6500000;2018-10-16T22:00:00.000Z;59.3401166;18.0320219
Hägerstensvägen 99B, 6tr;Aspudden, Stockholm;45.5;2;3425;2950000;2018-10-16T22:00:00.000Z;59.3055484;18.0071059
Harpsundsvägen 131, 2 tr;Högdalen, Stockholm;78.5;3;3969;3100000;2018-10-16T22:00:00.000Z;59.2610142;18.0447537
Ynglingagatan 19, 5tr;Vasastan, Stockholm;51;2;3021;4500000;2018-10-17T22:00:00.000Z;59.3486194;18.0461421
Slätbaksvägen 28;Årsta, Stockholm;42.5;2;3352;2675000;2018-10-15T22:00:00.000Z;59.2956458;18.0626355
Essinge Brogata 20, 4 tr;Kungsholmen Lilla Essingen, Stockholm;41.5;2;2354;2800000;2018-10-16T22:00:00.000Z;59.3251742;18.00466
Gustav III:s Boulevard 11, 3 tr;Frösunda, Stockholm;66;2;3823;3290000;2018-10-17T22:00:00.000Z;59.3681871;18.015262
Härnevi Skolväg 9 BV;Gamla Bro, Bro;29;1;1611;1195000;2018-10-16T22:00:00.000Z;59.5126754;17.6339083
Åkerbyvägen 230, 2tr;Täby Centrum, Täby;86.5;3;4202;2900000;2018-10-16T22:00:00.000Z;59.44963420000001;18.0739475
Flygkårsvägen 5, 4 tr;Södra Hägernäs, Täby;84;4;4675;2850000;2018-10-16T22:00:00.000Z;59.443882;18.1246871
Wollmar Yxkullsgatan 52A, 4tr;Högalid, Stockholm;39;1.5;2171;3560000;2018-10-17T22:00:00.000Z;59.315683;18.0525216
Klippgatan 14 C;Sofia, Stockholm;39;2;2069;3375000;2018-10-15T22:00:00.000Z;59.31436160000001;18.0880964
Pontonjärgatan 20;Kungsholmen, Stockholm;22;1;1380;2550000;2018-10-16T22:00:00.000Z;59.32888440000001;18.0352758
Fridhemsgatan 10 A, 5 tr;Kungsholmen, Stockholm;71;2.5;4017;5650000;2018-10-16T22:00:00.000Z;59.33048569999999;18.0275644
Sandhamnsgatan 75 C, 6 tr;Östermalm / Gärdet, Stockholm;82;3;4332;7450000;2018-10-17T22:00:00.000Z;59.3404293;18.1117187
Vittangigatan 21;Vällingby Centrum, Stockholm;32;1;2118;1900000;2018-10-16T22:00:00.000Z;59.3618432;17.875095
Maltesholmsvägen 95, 2 Vån;Hässelby, Stockholm;63;3;3717;2150000;2018-10-15T22:00:00.000Z;59.3655163;17.8417364
Emanuel Birkes väg 5;Salem, Tumba;66;2;4349;1250000;2018-10-16T22:00:00.000Z;59.20061870000001;17.7713592
Alpvägen 18;Annedal, Stockholm;56;2;4212;3100000;2018-10-17T22:00:00.000Z;59.3630344;17.9542641
Öregrundsgatan 17;Gärdet, Stockholm;52;2;2243;4150000;2018-10-16T22:00:00.000Z;59.34485110000001;18.1132143
Dellensvägen 31;Årsta, Stockholm;54;2;3248;2615000;2018-10-16T22:00:00.000Z;59.3011201;18.0421063
Vigelsjövägen 10A;Vigelsjö, Norrtälje;75.3;3;3689;1505000;2018-10-15T22:00:00.000Z;59.762336;18.6834166
Sveavägen 122, 4tr;Vasastan, Stockholm;73;3;2531;6350000;2018-10-16T22:00:00.000Z;59.34526320000001;18.0548037
Bältartorpsgatan 3 A;Centralt, Norrtälje;114;5;4410;2875000;2018-10-16T22:00:00.000Z;59.76091839999999;18.7088653
Murstensvägen 121;Vallentuna, Vallentuna;74;2;4693;1750000;2018-10-16T22:00:00.000Z;59.537883;18.0867148
Karlbergsvägen 71C, 3 tr ög;Vasastan - Birkastan, Stockholm;52;2;2302;4880000;2018-10-17T22:00:00.000Z;59.3421128;18.0301381
Döbelnsgatan 31;Vasastan - City/Norrmalm, Stockholm;80;3;3557;7350000;2018-10-15T22:00:00.000Z;59.3405837;18.0616704
västmannagatan 69 B;Vasastan, Stockholm;32;2;1177;3260000;2018-10-16T22:00:00.000Z;59.3434742;18.0453773
Fastlagsvägen 2;Hägersten, Stockholm;73;3;5130;4750000;2018-10-16T22:00:00.000Z;59.304422;18.0018625
Kristinehovsgatan 5A, 4TR;Högalid, Stockholm;35;2;2143;3200000;2018-10-16T22:00:00.000Z;59.31750109999999;18.0375661
Sjöviksbacken 7, 5 tr;Liljeholmskajen, Stockholm;55;2;3344;3950000;2018-10-17T22:00:00.000Z;59.3063685;18.0328883
Döbelnsgatan 79, 3 tr;Vasastan, Stockholm;53.6;2;2606;6175000;2018-10-15T22:00:00.000Z;59.3450721;18.0571727
Tulegatan 29A;Centrala Sundbyberg, Stockholm;24;1;1576;2120000;2018-10-15T22:00:00.000Z;59.3656867;17.9712101
Björnsonsgatan 140;Bromma Blackeberg, Stockholm;57;2;3000;2450000;2018-10-15T22:00:00.000Z;59.3488461;17.8806655
Essinge brogata 20;Lilla Essingen \ Kungsholmen, Stockholm;41.5;2;2354;2800000;2018-10-16T22:00:00.000Z;59.3251742;18.00466
Sandgatan 9B;Sandkilen, Norrtälje;51.3;2;2965;1450000;2018-10-16T22:00:00.000Z;59.7584348;18.6863006
Frödingsvägen 10, 4 tr;Fredhäll, Stockholm;31;2;2284;3105000;2018-10-16T22:00:00.000Z;59.3302308;18.0024558
Thorildsplan 2, Vån 3/3;Kungsholmen/Thorildsplan, Stockholm;27;1.5;1467;2670000;2018-10-17T22:00:00.000Z;59.3314735;18.0148826
Hornsgatan 117, 1 tr; Stockholm;63;3;2920;4500000;2018-10-15T22:00:00.000Z;59.31585519999999;18.0397752
Fridensborgsvägen 137;Järvastaden, Stockholm;45;1.5;3000;2450000;2018-10-15T22:00:00.000Z;59.3824153;17.9804836
Nynäsvägen 7; Nynäshamn;45;2;2754;1450000;2018-10-16T22:00:00.000Z;58.9109997;17.9520438
Galonvägen 30;Bromma / Riksby, Stockholm;44;2;2176;2500000;2018-10-16T22:00:00.000Z;59.3401385;17.94791
Kransbindarvägen 18, vån 2 av 3;Midsommarkransen/Telefonplan, Stockholm;50;2;2780;3350000;2018-10-16T22:00:00.000Z;59.30241809999999;18.0023637
Fridensborgsvägen 16;Järvastaden, Stockholm;44;2;2695;2400000;2018-10-17T22:00:00.000Z;59.3816646;17.9949933
Rindögatan 48;Gärdet, Stockholm;29;1;1552;2700000;2018-10-15T22:00:00.000Z;59.34573469999999;18.1008008
Invernessvägen 10;Stocksund, Stockholm;49;2;2928;2950000;2018-10-15T22:00:00.000Z;59.3858978;18.0409161
Esplanaden 12B;Grossgärdet, Norrtälje;59;2;2168;1550000;2018-10-16T22:00:00.000Z;59.75731609999999;18.6934818
Brommabågen 13;Bromma Brommaplan, Stockholm;40;2;2674;2550000;2018-10-16T22:00:00.000Z;59.3382555;17.94007
Möckelvägen 26, 2 tr;Årsta, Stockholm;43;2;3078;2425000;2018-10-16T22:00:00.000Z;59.2939096;18.0622275
Sulitelmavägen 7;Traneberg, Stockholm;36;2;2690;2700000;2018-10-17T22:00:00.000Z;59.3367107;17.9759597
Östermalmsgatan 67;Östermalm, Stockholm;33;2;1279;3650000;2018-10-15T22:00:00.000Z;59.3412698;18.0811058
Hovslagarevägen 17;Edsängen/Edsberg, Stockholm;45;2;2625;1995000;2018-10-16T22:00:00.000Z;59.4463843;17.9549044
Hagalundsgatan 18;Hagalund, Stockholm;79;3;3903;3250000;2018-10-15T22:00:00.000Z;59.3616149;18.011225
Bolmensvägen 18;Årsta, Stockholm;47;2;2165;3000000;2018-10-16T22:00:00.000Z;59.2949083;18.062634
Signalistgatan 2;Frösunda, Stockholm;101.6;3;4888;4300000;2018-10-17T22:00:00.000Z;59.36948289999999;18.0162265
Kansligränd 2;Huddinge, Stockholm;46;2;2736;1875000;2018-10-16T22:00:00.000Z;59.24254620000001;17.9939162
Torsvikssvängen 62, 3 tr;Torsvik, Lidingö;57;2;2178;3500000;2018-10-15T22:00:00.000Z;59.3641297;18.1235053
Igelvadsstråket 1A;Fresta, ;53;2;2919;1800000;2018-10-16T22:00:00.000Z;59.52121510000001;17.965169
Dammtorps Allé 13;Järvastaden, Stockholm;103;4;4918;4500000;2018-10-16T22:00:00.000Z;59.38329640000001;17.9812658
Trädgårdsgatan 5;Sundbyberg / Lilla Alby, Stockholm;24;1;1773;2000000;2018-10-15T22:00:00.000Z;59.3572581;17.9739576
Hagalundsgatan 46B;Hagalund, Stockholm;100.4;4;3693;4200000;2018-10-15T22:00:00.000Z;59.3606806;18.0149922
Heimdalsgatan 6;Märsta, Märsta;72;3;4753;1725000;2018-10-16T22:00:00.000Z;59.61634989999999;17.8364864
Kuttervägen 8; Täby;41;2;2742;2300000;2018-10-16T22:00:00.000Z;59.4335355;18.0877162
Gustav III:s Boulevard 10;Frösunda, Stockholm;81.7;4;4928;4270000;2018-10-16T22:00:00.000Z;59.368244;18.0160346
Upplandsgatan 29;Vasastan, Stockholm;114;5;5718;10250000;2018-10-15T22:00:00.000Z;59.33943659999999;18.0514802
Birger Jarlsgatan 104I, 1 tr;Östermalm, Stockholm;43;1;3151;3300000;2018-10-16T22:00:00.000Z;59.3475219;18.0630036
Spegelbacken 54,nb;Gribbylund, ;65;3;5396;1800000;2018-10-16T22:00:00.000Z;59.4604604;18.088498
Kvarnholmsvägen 39C;Finnboda Hamn, Stockholm;80;3;5291;5295000;2018-10-16T22:00:00.000Z;59.313477;18.1203389
Kellgrensgatan 10, 8 tr;Kungsholmen, Stockholm;78.5;3;4525;5895000;2018-10-15T22:00:00.000Z;59.3364181;18.0151029
Mörbyhöjden 7, 2tr;Mörbyskogen, Stockholm;62;2;3148;2795000;2018-10-16T22:00:00.000Z;59.3965028;18.0416572
Kvarnbacksvägen 69 3tr;Bromma / Riksby, Stockholm;73;3;3633;3650000;2018-10-15T22:00:00.000Z;59.3415355;17.9489452
Siloplatsen 10, 3 tr;Kvarnholmen, Stockholm;106;4;5442;6850000;2018-10-16T22:00:00.000Z;59.3174165;18.1408805
Ullna Allé 18;Ullna Strand, Täby;113;5;4818;4575000;2018-10-16T22:00:00.000Z;59.4741815;18.1264293
Vinggatan 14;Skarpnäck, Stockholm;63.5;2;4014;2415000;2018-10-15T22:00:00.000Z;59.2692444;18.1234346
Skäcklingevägen 249;Skäcklinge, Tumba;91.5;3;6424;2200000;2018-10-16T22:00:00.000Z;59.18832059999999;17.8433671
Lagmansbacken 5, 4 tr;Alby - Norsborg, Stockholm;36;2;2340;1415000;2018-10-15T22:00:00.000Z;59.24009399999999;17.8456002
Publikvägen 25;Gustavsberg, Farstadal, Gustavsberg;42;2;2953;2150000;2018-10-16T22:00:00.000Z;59.3174989;18.3889859
Glädjevägen 10B, 2 tr;Hässelby, Stockholm;80;3;5046;2300000;2018-10-16T22:00:00.000Z;59.3822446;17.8038439
Tulegatan 16;Centrala Sundbyberg, Stockholm;39;1;2030;3000000;2018-10-15T22:00:00.000Z;59.3652922;17.9743597
Lantjägarvägen 72;Skäcklinge, Tumba;119;5;10548;1600000;2018-10-16T22:00:00.000Z;59.18646709999999;17.8332353
Ormingeringen 62A;Västra Orminge, ;41;1;2305;1910000;2018-10-16T22:00:00.000Z;59.33086050000001;18.2531746
Kanngjutargränd 52;Vällingby, Stockholm;51.5;2;3490;1950000;2018-10-15T22:00:00.000Z;59.35797119999999;17.8695313
Rättarvägen 29;Farsta Slottsvik, Gustavsberg, Gustavsberg;95;4;5590;4200000;2018-10-16T22:00:00.000Z;59.3212377;18.3760943
Fruängstorget 13, vån 2;Fruängen, Stockholm;79;4;4446;3950000;2018-10-15T22:00:00.000Z;59.2867507;17.9644275
Ada Nilssons gata 19, 6tr;Fruängen, Stockholm;46;2;2468;2590000;2018-10-14T22:00:00.000Z;59.28392419999999;17.9542466
Siljansvägen 36, 1 tr;Årsta, Stockholm;44.5;2;2674;2740000;2018-10-16T22:00:00.000Z;59.2973189;18.0472934
Hagalundsgatan 20;Hagalund/Solna, Stockholm;67;3;3310;2825000;2018-10-15T22:00:00.000Z;59.3616149;18.011225
Radarvägen 16, 5tr;Hägernäs, Täby;78;3;4677;2300000;2018-10-16T22:00:00.000Z;59.4485024;18.1251045
Veckovägen 42;Västerby, Stockholm;59.5;2;4108;1895000;2018-10-16T22:00:00.000Z;59.4233274;17.8199182
Rindögatan 15;Gärdet, Stockholm;57;2;3766;5550000;2018-10-14T22:00:00.000Z;59.347094;18.0959516
Rådsvägen 7E, 2 tr;Kvarnbergsplan, Stockholm;60;2;2423;2350000;2018-10-15T22:00:00.000Z;59.2415762;17.9909673
Nybrogatan 19B;Östermalm, Stockholm;71;2;2582;8700000;2018-10-15T22:00:00.000Z;59.3352387;18.0767468
Igeldammsgatan 16, 4tr;Kungsholmen, Stockholm;32;1.5;1344;3370000;2018-10-16T22:00:00.000Z;59.3367233;18.0251759
Frestavägen 34;Edsängen/Edsberg, Stockholm;54;2;2754;2300000;2018-10-16T22:00:00.000Z;59.45523910000001;17.9584369
Svampskogsvägen 15, 2 tr;Bällstaberg, Vallentuna;62;2;4385;2050000;2018-10-16T22:00:00.000Z;59.51059470000001;18.0781605
Fridensborgsvägen 26;Järvastaden, Stockholm;65;3;3558;3450000;2018-10-15T22:00:00.000Z;59.3817806;17.9935855
Hägerstensvägen 209;Aspudden / Örnsberg, Stockholm;54;2;3445;2500000;2018-10-14T22:00:00.000Z;59.30464259999999;17.9861709
Ljusstöparbacken 7B;Gröndal, Stockholm;86;4.5;4091;4950000;2018-10-15T22:00:00.000Z;59.31458529999999;18.0107808
Fyrspannsgatan 183;Hässelby, Stockholm;41;2;3214;2150000;2018-10-16T22:00:00.000Z;59.36092610000001;17.8326819
Ornövägen 20;Västra Orminge, ;81;3;4788;2250000;2018-10-16T22:00:00.000Z;59.3310282;18.2581193
Finnboda Parkväg 12, 5 tr;Finnboda Hamn, Stockholm;92;4;6034;4300000;2018-10-15T22:00:00.000Z;59.3129216;18.1245107
Ormingeringen 55 C;Orminge, ;91;3;5375;2250000;2018-10-14T22:00:00.000Z;59.3316274;18.2507829
Rålambsvägen 50, 2 tr;Kungsholmen/Fredhäll, Stockholm;45;2;2416;3425000;2018-10-15T22:00:00.000Z;59.3300036;18.0044406
Kvintettvägen 48;Skogås, Stockholm;84;3;5508;2700000;2018-10-16T22:00:00.000Z;59.2217496;18.1544804
Bergaliden 5;Centrala Sundbyberg, Stockholm;88;4;5112;5470000;2018-10-16T22:00:00.000Z;59.3691592;17.9676052
Torsgatan 42;Vasastan, Stockholm;43;2;2185;4000000;2018-10-15T22:00:00.000Z;59.34098479999999;18.0384877
Lanforsvägen 49, 1 tr;Hjorthagen, Stockholm;44.2;2;2917;3300000;2018-10-14T22:00:00.000Z;59.35261320000001;18.0924745
Ekholmsvägen 305;Skärholmen, Stockholm;38;1;1834;1800000;2018-10-16T22:00:00.000Z;59.28096649999999;17.9057592
Signe Tillischgatan 16;Frösunda, Stockholm;78;3;3472;4300000;2018-10-15T22:00:00.000Z;59.3723318;18.0124441
Fleminggatan 97, Etage;Kungsholmen, Stockholm;124;4;3766;13000000;2018-10-16T22:00:00.000Z;59.3347264;18.0296426
Fyrverkarbacken 25, 11 tr;Kungsholmen, Stockholm;98.5;4;4048;7950000;2018-10-15T22:00:00.000Z;59.32639959999999;18.021489
Cedergrensvägen 16, 201;Telefonplan, Stockholm;17;1;873;1475000;2018-10-14T22:00:00.000Z;59.2986128;17.9962583
Harplingegränd 20;Östberga, Stockholm;57;2;3654;2200000;2018-10-15T22:00:00.000Z;59.288163;18.0352448
Tomtebogatan 34, 4tr;Vasastan - Birkastan, Stockholm;32.5;1;1540;3400000;2018-10-16T22:00:00.000Z;59.3419483;18.0292077
Siljansvägen 40, 3 tr;Årsta, Stockholm;44.5;2;2888;2770000;2018-10-16T22:00:00.000Z;59.2975664;18.0469033
Fritzbergsvägen 2E;Bällstalund, Vallentuna;63;3;3844;2150000;2018-10-15T22:00:00.000Z;59.5129885;18.0744411
Cedergrensvägen 16, 112;Hägersten / Telefonplan, Stockholm;17;1;873;1395000;2018-10-14T22:00:00.000Z;59.3027969;18.0016627
Kvarnbacksvägen 129;Riksby, Stockholm;53.5;2;2893;3050000;2018-10-15T22:00:00.000Z;59.3400715;17.941686
Vantörsvägen 277 2 tr;Fruängen, Stockholm;95;4;4358;4100000;2018-10-16T22:00:00.000Z;59.2862234;17.9538134
Filipstadsbacken 42 6tr;Farsta, Stockholm;36;1;1898;1725000;2018-10-16T22:00:00.000Z;59.2390176;18.1041606
Sonja Kovalevskys Gata 4, 6 tr;Hagastaden Vasastan, Stockholm;34;1.5;1929;3200000;2018-10-15T22:00:00.000Z;59.34704569999999;18.0345513
Lidnersgatan 4, 5 tr;Kungsholmen, Stockholm;43;2;3453;3475000;2018-10-14T22:00:00.000Z;59.33516969999999;18.0014107
Norrbodavägen 13, 1 tr;Norrboda, Kungsängen;63;2;4637;1895000;2018-10-15T22:00:00.000Z;59.492872;17.732992
Karolinagatan 10;Huvudsta, Stockholm;56;1.5;2513;2320000;2018-10-16T22:00:00.000Z;59.3524899;17.9952333
Sveavägen 117 B, 2 tr.;Vasastan, Stockholm;37;2;1187;4050000;2018-10-16T22:00:00.000Z;59.3464988;18.0517458
Ursviksvägen 8;Centrala Sundbyberg, Stockholm;67;2;3011;3370000;2018-10-15T22:00:00.000Z;59.3663715;17.9592815
Essinge brogata 12;Lilla Essingen \ Kungsholmen, Stockholm;37;1;2366;2850000;2018-10-14T22:00:00.000Z;59.325107;18.006048
Safirgatan 9;Centrala Norrtälje, Norrtälje;35;1;2007;1100000;2018-10-15T22:00:00.000Z;59.7622595;18.6925702
Trillans väg 6;Jarlaberg, Stockholm;76;3;4750;3000000;2018-10-16T22:00:00.000Z;59.31556879999999;18.1694759
Lina Sandells plan 7, 1 tr;Fruängen, Stockholm;68.2;3;4443;3120000;2018-10-16T22:00:00.000Z;59.2847957;17.9614732
Lotta Svärds Gränd 6;Fruängen/Herrängen, Stockholm;52;2;3195;2810000;2018-10-15T22:00:00.000Z;59.28689809999999;17.9536553
Hjortronvägen 27;Kungsängen/Tibble, Kungsängen;45;1;2287;1500000;2018-10-14T22:00:00.000Z;59.4858007;17.7294941
Åkerbyvägen 240;Täby Centrum, Täby;86.5;3;4202;2700000;2018-10-15T22:00:00.000Z;59.4501032;18.0729561
Hallonvägen 94 BV;Kungsängen Tibble, Kungsängen;67;2;3401;1500000;2018-10-16T22:00:00.000Z;59.48807050000001;17.7333837
Lasarettsvägen 1   2tr;Ektorp, Stockholm;82;3;5272;3595000;2018-10-12T22:00:00.000Z;59.316667;18.2
Kungsklippan 11, 2 tr;Kungsholmen, Stockholm;24;1;1714;2520000;2018-10-16T22:00:00.000Z;59.33003159999999;18.0471181
Gamla skolvägen 28;Saltsjöbaden, Saltsjöbaden;19.4;1;771;1260000;2018-10-15T22:00:00.000Z;59.2792447;18.3078973
Bergsgatan 10;Centralt, Norrtälje;116.8;5;4676;2625000;2018-10-15T22:00:00.000Z;59.7559784;18.7064998
Klädesvägen 28;Bromma / Brommaplan, Stockholm;36;1;2040;2530000;2018-10-14T22:00:00.000Z;59.33891339999999;17.9412331
Franstorpsvägen 11, 3 tr;Centrala Sundbyberg, Stockholm;34.8;1;1302;2500000;2018-10-16T22:00:00.000Z;59.3599086;17.9645092
Ladugårdsgatan 6;Ursvik, Stockholm;44;2;2767;2320000;2018-10-12T22:00:00.000Z;59.3835418;17.9424184
Fridensborgsvägen 141, 2tr;Järvastaden, Stockholm;93;4;4900;4450000;2018-10-16T22:00:00.000Z;59.3824153;17.9804836
Epistelvägen 7;Västra Skogen, Stockholm;47.5;2;2825;2725000;2018-10-12T22:00:00.000Z;59.3517039;18.0050969
Domarvägen 11;Huddinge, Stockholm;41;2;2280;2220000;2018-10-15T22:00:00.000Z;59.23663579999999;17.9883841
Åkerbyvägen 348, ½tr;Täby Centrum, Täby;122;5;5307;4300000;2018-10-14T22:00:00.000Z;59.45114109999999;18.0753596
John Bergs Plan 2, 6 tr;Kungsholmen, Stockholm;38;1.5;1846;3460000;2018-10-15T22:00:00.000Z;59.3362513;18.0228271
Magnus Ladulåsgatan 25, 4 tr;Maria, Stockholm;64;2;3077;3810000;2018-10-16T22:00:00.000Z;59.3121394;18.0622507
Margaretha Krooks gata 3;Aspudden, Stockholm;114;5;4962;6600000;2018-10-12T22:00:00.000Z;59.3068625;17.9846854
